               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.020064,            0.022046,           0.0010188,             0.97533,             0.94677,             0.97929,             0.84333,            0.013001,           0.0095732,          0.00034306,           0.0027015,           0.0027015,           0.0027015
                 159,              0.0195,            0.021697,          0.00088013,             0.98023,             0.94474,             0.97995,             0.84305,            0.012965,           0.0094801,          0.00034187,           0.0026514,           0.0026514,           0.0026514
                 160,            0.019456,             0.02222,           0.0009213,              0.9728,             0.95394,              0.9796,              0.8407,            0.012935,           0.0094388,          0.00033657,            0.002602,            0.002602,            0.002602
                 161,            0.019385,            0.022058,          0.00084218,             0.97753,             0.94755,             0.97747,             0.84251,            0.012822,           0.0093823,          0.00034358,           0.0025531,           0.0025531,           0.0025531
                 162,            0.019238,            0.021775,          0.00080639,             0.97932,              0.9451,             0.97824,             0.84049,            0.012788,           0.0093431,          0.00033181,           0.0025049,           0.0025049,           0.0025049
                 163,            0.019394,            0.021762,          0.00084356,             0.97677,             0.95073,             0.97784,             0.84104,            0.012809,           0.0093129,          0.00032841,           0.0024572,           0.0024572,           0.0024572
                 164,            0.019225,            0.021179,          0.00076261,             0.97537,             0.95362,             0.97801,              0.8423,            0.012737,           0.0092708,          0.00031915,           0.0024102,           0.0024102,           0.0024102
                 165,            0.019333,            0.021578,          0.00084734,             0.98196,             0.94703,             0.97916,             0.84743,            0.012658,           0.0092006,          0.00032226,           0.0023638,           0.0023638,           0.0023638
                 166,            0.019142,            0.021528,           0.0007854,             0.97642,             0.95508,             0.97921,             0.84988,            0.012648,           0.0091825,          0.00031625,            0.002318,            0.002318,            0.002318
                 167,            0.018755,            0.021108,          0.00080697,             0.97319,             0.95587,             0.97835,             0.84846,            0.012589,           0.0091344,            0.000309,           0.0022729,           0.0022729,           0.0022729
                 168,            0.018996,            0.021392,          0.00081032,             0.98004,             0.95268,              0.9792,             0.84736,            0.012529,           0.0090767,          0.00030381,           0.0022285,           0.0022285,           0.0022285
                 169,            0.018742,            0.020983,           0.0007202,             0.98272,             0.95267,             0.98112,             0.85118,            0.012486,           0.0090335,          0.00030068,           0.0021847,           0.0021847,           0.0021847
                 170,            0.018639,            0.021243,           0.0008334,             0.97882,             0.95345,             0.98049,             0.85304,             0.01244,            0.009008,          0.00029761,           0.0021416,           0.0021416,           0.0021416
                 171,            0.018541,            0.020737,          0.00093516,             0.97935,              0.9513,             0.98113,             0.85351,            0.012484,           0.0089918,          0.00029929,           0.0020991,           0.0020991,           0.0020991
                 172,            0.018612,            0.020864,           0.0007228,             0.97715,             0.95244,             0.98008,              0.8562,            0.012407,           0.0089466,          0.00029073,           0.0020574,           0.0020574,           0.0020574
                 173,            0.018843,            0.021193,          0.00087355,             0.97959,             0.95006,             0.98168,             0.85669,             0.01237,           0.0089142,          0.00029049,           0.0020164,           0.0020164,           0.0020164
                 174,            0.018287,            0.020266,          0.00074541,             0.97291,             0.95681,             0.98226,              0.8581,            0.012243,           0.0088638,           0.0002893,            0.001976,            0.001976,            0.001976
                 175,            0.018574,            0.020989,          0.00080447,             0.98816,             0.94254,             0.98145,             0.86101,             0.01213,           0.0088143,          0.00029636,           0.0019364,           0.0019364,           0.0019364
                 176,            0.018321,            0.020753,          0.00072352,              0.9796,             0.95341,             0.98145,             0.86306,             0.01211,           0.0087789,          0.00029472,           0.0018976,           0.0018976,           0.0018976
                 177,            0.018131,            0.020874,           0.0007083,             0.97912,             0.95529,             0.98316,             0.86028,            0.012085,           0.0087474,          0.00029923,           0.0018594,           0.0018594,           0.0018594
                 178,             0.01816,            0.020584,          0.00069216,             0.98172,             0.95413,             0.98281,             0.86254,            0.012066,           0.0087147,          0.00029778,            0.001822,            0.001822,            0.001822
                 179,             0.01823,            0.020384,          0.00065976,             0.98141,             0.95868,             0.98229,             0.86121,            0.012005,           0.0086731,           0.0002904,           0.0017854,           0.0017854,           0.0017854
                 180,            0.017805,            0.020457,          0.00069948,             0.97833,             0.96081,              0.9825,             0.86046,            0.011951,           0.0086255,          0.00028056,           0.0017495,           0.0017495,           0.0017495
                 181,            0.018177,            0.020018,          0.00078947,             0.97978,             0.95991,             0.98098,             0.86069,            0.011842,           0.0085703,          0.00027443,           0.0017144,           0.0017144,           0.0017144
                 182,            0.017898,            0.020337,          0.00075235,             0.97679,             0.95993,             0.98269,             0.86247,            0.011804,           0.0085325,          0.00026497,             0.00168,             0.00168,             0.00168
                 183,            0.017804,            0.019788,          0.00067605,             0.97386,             0.96098,             0.98279,             0.86449,             0.01175,           0.0085001,          0.00026445,           0.0016464,           0.0016464,           0.0016464
                 184,            0.017839,            0.020173,          0.00067716,             0.98989,              0.9445,             0.98299,              0.8676,             0.01171,           0.0084701,          0.00026368,           0.0016136,           0.0016136,           0.0016136
                 185,             0.01805,            0.020307,          0.00066716,              0.9874,             0.94873,             0.98275,              0.8683,             0.01169,           0.0084449,          0.00026252,           0.0015816,           0.0015816,           0.0015816
                 186,              0.0178,             0.02026,          0.00070101,             0.97713,             0.95889,             0.98351,               0.871,            0.011667,           0.0084129,          0.00025778,           0.0015504,           0.0015504,           0.0015504
                 187,            0.017521,            0.019327,           0.0007857,             0.98122,             0.95814,             0.98356,             0.87126,            0.011647,           0.0084064,           0.0002558,           0.0015201,           0.0015201,           0.0015201
                 188,            0.017741,            0.019893,           0.0006617,             0.97977,             0.96185,             0.98255,             0.87084,             0.01162,           0.0083923,          0.00025137,           0.0014905,           0.0014905,           0.0014905
                 189,            0.017455,            0.019277,          0.00082862,             0.97599,             0.96368,             0.98195,              0.8713,            0.011553,           0.0083565,          0.00024952,           0.0014617,           0.0014617,           0.0014617
                 190,            0.017383,            0.019795,          0.00069752,             0.97459,             0.96387,             0.98261,             0.87281,            0.011517,            0.008318,          0.00024474,           0.0014338,           0.0014338,           0.0014338
                 191,            0.017544,            0.019752,          0.00062571,             0.97264,             0.96665,             0.98248,             0.87275,            0.011478,           0.0082939,          0.00024226,           0.0014067,           0.0014067,           0.0014067
                 192,            0.017417,            0.019517,          0.00066932,             0.97543,             0.96462,               0.983,             0.87396,            0.011443,           0.0082617,          0.00024069,           0.0013804,           0.0013804,           0.0013804
                 193,             0.01757,            0.019643,          0.00065937,             0.97898,             0.96515,              0.9844,             0.87246,             0.01147,           0.0082688,          0.00024046,           0.0013549,           0.0013549,           0.0013549
                 194,            0.017305,             0.01945,           0.0006785,             0.97856,             0.96566,             0.98449,             0.87237,            0.011442,           0.0082419,          0.00023743,           0.0013304,           0.0013304,           0.0013304
                 195,             0.01713,            0.019219,          0.00069626,             0.98963,             0.95639,             0.98459,             0.87193,            0.011401,           0.0082087,          0.00023499,           0.0013066,           0.0013066,           0.0013066
                 196,            0.017074,            0.019362,          0.00056472,             0.99117,             0.95426,             0.98173,             0.87315,            0.011374,           0.0081736,           0.0002339,           0.0012837,           0.0012837,           0.0012837
                 197,            0.017072,            0.018748,          0.00063828,             0.98854,             0.95781,             0.98269,              0.8739,            0.011332,            0.008151,          0.00023335,           0.0012617,           0.0012617,           0.0012617
                 198,            0.017153,            0.019071,          0.00063565,             0.98507,             0.96409,             0.98317,             0.87494,            0.011286,           0.0081132,          0.00023157,           0.0012405,           0.0012405,           0.0012405
                 199,            0.017021,            0.018916,          0.00066308,             0.98268,              0.9667,             0.98499,             0.87574,            0.011251,           0.0080915,          0.00023222,           0.0012202,           0.0012202,           0.0012202
                 200,            0.017024,            0.019091,          0.00059165,             0.98159,             0.96878,             0.98417,             0.87565,            0.011214,           0.0080652,          0.00023062,           0.0012008,           0.0012008,           0.0012008
                 201,            0.017056,            0.018932,          0.00063002,             0.98255,             0.96921,               0.984,              0.8778,            0.011191,           0.0080309,          0.00022918,           0.0011823,           0.0011823,           0.0011823
                 202,            0.016882,            0.019063,          0.00066132,             0.98981,             0.96101,             0.98389,             0.87692,            0.011195,           0.0080267,          0.00022692,           0.0011646,           0.0011646,           0.0011646
                 203,            0.016872,            0.018726,          0.00076429,             0.98966,             0.96335,             0.98276,             0.87626,            0.011167,           0.0080001,          0.00022479,           0.0011478,           0.0011478,           0.0011478
                 204,            0.016651,            0.018769,           0.0006092,             0.99009,              0.9626,             0.98283,              0.8763,            0.011131,           0.0079802,          0.00022267,           0.0011319,           0.0011319,           0.0011319
                 205,             0.01662,             0.01884,          0.00059341,             0.98718,             0.96778,             0.98364,             0.87703,             0.01112,           0.0079666,          0.00021899,           0.0011169,           0.0011169,           0.0011169
                 206,            0.016774,             0.01897,          0.00063537,             0.99047,             0.96458,             0.98392,              0.8775,            0.011107,           0.0079398,          0.00021608,           0.0011028,           0.0011028,           0.0011028
                 207,            0.016793,             0.01869,          0.00064625,             0.98986,             0.96497,             0.98289,             0.87841,            0.011113,           0.0079292,          0.00021523,           0.0010896,           0.0010896,           0.0010896
                 208,            0.016658,            0.018585,           0.0006337,             0.98636,             0.96793,             0.98465,             0.87902,            0.011121,           0.0079266,          0.00021574,           0.0010773,           0.0010773,           0.0010773
                 209,            0.016901,             0.01854,          0.00063244,             0.98804,             0.96727,             0.98377,             0.87982,             0.01113,           0.0079317,          0.00021467,           0.0010659,           0.0010659,           0.0010659
                 210,            0.016524,            0.018967,           0.0005779,              0.9866,             0.96824,              0.9839,             0.87978,            0.011111,           0.0079161,          0.00021485,           0.0010554,           0.0010554,           0.0010554
                 211,             0.01659,            0.018561,          0.00055759,             0.98618,             0.96911,             0.98356,             0.87939,            0.011139,           0.0079216,          0.00021563,           0.0010458,           0.0010458,           0.0010458
                 212,            0.016639,            0.018768,          0.00059742,             0.98578,             0.96935,             0.98361,             0.88051,            0.011106,           0.0079018,          0.00021405,           0.0010371,           0.0010371,           0.0010371
                 213,             0.01675,            0.018693,          0.00056804,             0.98711,             0.96737,             0.98355,              0.8817,            0.011061,           0.0078661,          0.00021191,           0.0010293,           0.0010293,           0.0010293
                 214,            0.016292,            0.018032,          0.00055218,              0.9845,             0.96988,             0.98439,             0.88214,             0.01102,           0.0078358,          0.00021179,           0.0010225,           0.0010225,           0.0010225
                 215,            0.016503,            0.018604,          0.00058705,             0.98807,              0.9656,              0.9845,             0.88345,            0.010996,           0.0078223,          0.00020822,           0.0010165,           0.0010165,           0.0010165
                 216,            0.016233,            0.018145,          0.00057561,              0.9841,             0.96917,             0.98461,             0.88276,            0.010951,           0.0077978,          0.00020601,           0.0010115,           0.0010115,           0.0010115
                 217,            0.016624,            0.018502,          0.00057278,             0.99103,             0.96403,             0.98476,             0.88369,            0.010948,            0.007784,          0.00020389,           0.0010073,           0.0010073,           0.0010073
                 218,             0.01628,            0.018383,          0.00068041,             0.99197,             0.96331,             0.98484,             0.88328,            0.010915,            0.007759,          0.00020341,           0.0010041,           0.0010041,           0.0010041
                 219,            0.016333,            0.018647,          0.00075483,             0.99437,             0.96134,             0.98499,             0.88563,            0.010889,             0.00774,           0.0002034,           0.0010018,           0.0010018,           0.0010018
